"Id","Name","Contract","Account","Month","OldInvoice","OldBilling","NewInvoice","CandidateCount"
"a03RB00001NswrYYAR","株式会社TAKUTO_2026/04","a04RB00000kUAQ0YAO","001RB00001VTtIfYAL","2026/04","a00RB000027fzNjYAI","2026-06-20","a00RB000024Ux56YAC","1"
"a03RB00001NswrdYAB","ホームトレードセンター株式会社_2025/08","a04RB00000kUAQ2YAO","001RB00001VTqnbYAD","2025/08","a00RB000027fzNaYAI","2026-06-20","","0"
"a03RB00001NswreYAB","ホームトレードセンター株式会社_2025/09","a04RB00000kUAQ2YAO","001RB00001VTqnbYAD","2025/09","a00RB000027fzNaYAI","2026-06-20","","0"
"a03RB00001NswrfYAB","ホームトレードセンター株式会社_2025/10","a04RB00000kUAQ2YAO","001RB00001VTqnbYAD","2025/10","a00RB000027fzNaYAI","2026-06-20","","0"
"a03RB00001NswrgYAB","ホームトレードセンター株式会社_2025/11","a04RB00000kUAQ2YAO","001RB00001VTqnbYAD","2025/11","a00RB000027fzNaYAI","2026-06-20","","0"
"a03RB00001NswrhYAB","ホームトレードセンター株式会社_2025/12","a04RB00000kUAQ2YAO","001RB00001VTqnbYAD","2025/12","a00RB000027fzNaYAI","2026-06-20","","0"
"a03RB00001NswriYAB","ホームトレードセンター株式会社_2026/01","a04RB00000kUAQ2YAO","001RB00001VTqnbYAD","2026/01","a00RB000027fzNaYAI","2026-06-20","","0"
"a03RB00001NswrjYAB","ホームトレードセンター株式会社_2026/02","a04RB00000kUAQ2YAO","001RB00001VTqnbYAD","2026/02","a00RB000027fzNaYAI","2026-06-20","","0"
"a03RB00001NswrkYAB","ホームトレードセンター株式会社_2026/03","a04RB00000kUAQ2YAO","001RB00001VTqnbYAD","2026/03","a00RB000027fzNaYAI","2026-06-20","a00RB00002AyE6HYAV","1"
"a03RB00001NswrlYAB","ホームトレードセンター株式会社_2026/04","a04RB00000kUAQ2YAO","001RB00001VTqnbYAD","2026/04","a00RB000027fzNaYAI","2026-06-20","a00RB00002AyE6AYAV","1"
"a03RB00001NswrnYAB","株式会社アズスタット_2025/08","a04RB00000kUAQ3YAO","001RB00001VTqnHYAT","2025/08","a00RB000027fzNbYAI","2026-06-20","","0"
"a03RB00001NswroYAB","株式会社アズスタット_2025/09","a04RB00000kUAQ3YAO","001RB00001VTqnHYAT","2025/09","a00RB000027fzNbYAI","2026-06-20","","0"
"a03RB00001NswrpYAB","株式会社アズスタット_2025/10","a04RB00000kUAQ3YAO","001RB00001VTqnHYAT","2025/10","a00RB000027fzNbYAI","2026-06-20","","0"
"a03RB00001NswrqYAB","株式会社アズスタット_2025/11","a04RB00000kUAQ3YAO","001RB00001VTqnHYAT","2025/11","a00RB000027fzNbYAI","2026-06-20","","0"
"a03RB00001NswrrYAB","株式会社アズスタット_2025/12","a04RB00000kUAQ3YAO","001RB00001VTqnHYAT","2025/12","a00RB000027fzNbYAI","2026-06-20","","0"
"a03RB00001NswrsYAB","株式会社アズスタット_2026/01","a04RB00000kUAQ3YAO","001RB00001VTqnHYAT","2026/01","a00RB000027fzNbYAI","2026-06-20","","0"
"a03RB00001NswrtYAB","株式会社アズスタット_2026/02","a04RB00000kUAQ3YAO","001RB00001VTqnHYAT","2026/02","a00RB000027fzNbYAI","2026-06-20","","0"
"a03RB00001NswruYAB","株式会社アズスタット_2026/03","a04RB00000kUAQ3YAO","001RB00001VTqnHYAT","2026/03","a00RB000027fzNbYAI","2026-06-20","a00RB00002AyE6IYAV","1"
"a03RB00001NswrvYAB","株式会社アズスタット_2026/04","a04RB00000kUAQ3YAO","001RB00001VTqnHYAT","2026/04","a00RB000027fzNbYAI","2026-06-20","a00RB00002AyE6BYAV","1"
"a03RB00001Nsws9YAB","株式会社レーベントラスト_2025/09","a04RB00000kUAQ6YAO","001RB00001VTqbqYAD","2025/09","a00RB00002Am2BsYAJ","2026-07-20","","0"
"a03RB00001NswsAYAR","株式会社レーベントラスト_2025/10","a04RB00000kUAQ6YAO","001RB00001VTqbqYAD","2025/10","a00RB00002Am2BsYAJ","2026-07-20","","0"
"a03RB00001NswsBYAR","株式会社レーベントラスト_2025/11","a04RB00000kUAQ6YAO","001RB00001VTqbqYAD","2025/11","a00RB00002Am2BsYAJ","2026-07-20","","0"
"a03RB00001NswsCYAR","株式会社レーベントラスト_2025/12","a04RB00000kUAQ6YAO","001RB00001VTqbqYAD","2025/12","a00RB00002Am2BsYAJ","2026-07-20","","0"
"a03RB00001NswsDYAR","株式会社レーベントラスト_2026/01","a04RB00000kUAQ6YAO","001RB00001VTqbqYAD","2026/01","a00RB00002Am2BsYAJ","2026-07-20","","0"
"a03RB00001NswsEYAR","株式会社レーベントラスト_2026/02","a04RB00000kUAQ6YAO","001RB00001VTqbqYAD","2026/02","a00RB00002Am2BsYAJ","2026-07-20","","0"
"a03RB00001NswsFYAR","株式会社レーベントラスト_2026/03","a04RB00000kUAQ6YAO","001RB00001VTqbqYAD","2026/03","a00RB00002Am2BsYAJ","2026-07-20","a00RB00002Am2BNYAZ","1"
"a03RB00001NswsGYAR","株式会社レーベントラスト_2026/04","a04RB00000kUAQ6YAO","001RB00001VTqbqYAD","2026/04","a00RB00002Am2BsYAJ","2026-07-20","a00RB00002Am2AdYAJ","1"
"a03RB00001NswsHYAR","株式会社レーベントラスト_2026/05","a04RB00000kUAQ6YAO","001RB00001VTqbqYAD","2026/05","a00RB00002Am2BsYAJ","2026-07-20","a00RB00002Am2B6YAJ","1"
"a03RB00001NswsMYAR","株式会社 三福管理センター_2025/11","a04RB00000kUAQ9YAO","001RB00001VTqatYAD","2025/11","a00RB00002Am2BQYAZ","2026-07-20","","0"
"a03RB00001NswsNYAR","株式会社 三福管理センター_2025/12","a04RB00000kUAQ9YAO","001RB00001VTqatYAD","2025/12","a00RB00002Am2BQYAZ","2026-07-20","","0"
"a03RB00001NswsOYAR","株式会社 三福管理センター_2026/01","a04RB00000kUAQ9YAO","001RB00001VTqatYAD","2026/01","a00RB00002Am2BQYAZ","2026-07-20","","0"
"a03RB00001NswsPYAR","株式会社 三福管理センター_2026/02","a04RB00000kUAQ9YAO","001RB00001VTqatYAD","2026/02","a00RB00002Am2BQYAZ","2026-07-20","","0"
"a03RB00001NswsQYAR","株式会社 三福管理センター_2026/03","a04RB00000kUAQ9YAO","001RB00001VTqatYAD","2026/03","a00RB00002Am2BQYAZ","2026-07-20","a00RB000024Ux4XYAS","1"
"a03RB00001NswsRYAR","株式会社 三福管理センター_2026/04","a04RB00000kUAQ9YAO","001RB00001VTqatYAD","2026/04","a00RB00002Am2BQYAZ","2026-07-20","a00RB000024Ux4zYAC","1"
"a03RB00001NswsSYAR","株式会社ケン・プロパティマネジメント_2025/12","a04RB00000kUAQAYA4","001RB00001VTrGkYAL","2025/12","a00RB00002AyE6JYAV","2026-07-20","","0"
"a03RB00001NswsTYAR","株式会社ケン・プロパティマネジメント_2026/01","a04RB00000kUAQAYA4","001RB00001VTrGkYAL","2026/01","a00RB00002AyE6JYAV","2026-07-20","","0"
"a03RB00001NswsUYAR","株式会社ケン・プロパティマネジメント_2026/02","a04RB00000kUAQAYA4","001RB00001VTrGkYAL","2026/02","a00RB00002AyE6JYAV","2026-07-20","","0"
"a03RB00001NswsVYAR","株式会社ケン・プロパティマネジメント_2026/03","a04RB00000kUAQAYA4","001RB00001VTrGkYAL","2026/03","a00RB00002AyE6JYAV","2026-07-20","a00RB000024Ux4SYAS","1"
"a03RB00001NswsWYAR","株式会社ケン・プロパティマネジメント_2026/04","a04RB00000kUAQAYA4","001RB00001VTrGkYAL","2026/04","a00RB00002AyE6JYAV","2026-07-20","a00RB000024Ux4vYAC","1"
"a03RB00001NswsXYAR","株式会社ケン・プロパティマネジメント_2026/05","a04RB00000kUAQAYA4","001RB00001VTrGkYAL","2026/05","a00RB00002AyE6JYAV","2026-07-20","a00RB000024Ux5QYAS","1"
"a03RB00001NswsYYAR","株式会社建新_2026/02","a04RB00000kUAQBYA4","001RB00001VTtIiYAL","2026/02","a00RB00002AyE6KYAV","2026-07-20","","0"
"a03RB00001NswsZYAR","株式会社建新_2026/03","a04RB00000kUAQBYA4","001RB00001VTtIiYAL","2026/03","a00RB00002AyE6KYAV","2026-07-20","a00RB000024Ux4bYAC","1"
"a03RB00001NswsaYAB","株式会社建新_2026/04","a04RB00000kUAQBYA4","001RB00001VTtIiYAL","2026/04","a00RB00002AyE6KYAV","2026-07-20","a00RB000024Ux53YAC","1"
"a03RB00001NswsbYAB","株式会社建新_2026/05","a04RB00000kUAQBYA4","001RB00001VTtIiYAL","2026/05","a00RB00002AyE6KYAV","2026-07-20","a00RB000024Ux5YYAS","1"
"a03RB00001NswscYAB","株式会社夢のおてつだい_2026/02","a04RB00000kUAQCYA4","001RB00001VTrkYYAT","2026/02","a00RB00002Am2BSYAZ","2026-07-20","","0"
"a03RB00001NswsdYAB","株式会社夢のおてつだい_2026/03","a04RB00000kUAQCYA4","001RB00001VTrkYYAT","2026/03","a00RB00002Am2BSYAZ","2026-07-20","a00RB000024Ux4aYAC","1"
"a03RB00001NswseYAB","株式会社夢のおてつだい_2026/04","a04RB00000kUAQCYA4","001RB00001VTrkYYAT","2026/04","a00RB00002Am2BSYAZ","2026-07-20","a00RB000024Ux52YAC","1"
"a03RB00001NswsfYAB","株式会社夢のおてつだい_2026/05","a04RB00000kUAQCYA4","001RB00001VTrkYYAT","2026/05","a00RB00002Am2BSYAZ","2026-07-20","a00RB000024Ux5XYAS","1"
"a03RB00001RIREeYAP","東急株式会社_2026/06","a04RB00000kUANgYAO","001RB00001VTrs0YAD","2026/06","a00RB00002Am2BKYAZ","2026-03-20","a00RB000027fzNXYAY","1"
"a03RB00001RIREfYAP","前田工務店_2026/06","a04RB00000kUANjYAO","001RB00001VTCYmYAP","2026/06","a00RB00002B5oLIYAZ","2026-03-20","","0"
"a03RB00001RIREvYAP","株式会社デザインアーク_2026/06","a04RB00000kUAOAYA4","001RB00001VTruAYAT","2026/06","a00RB000027lnMsYAI","2026-04-20","a00RB00002BahLdYAJ","1"
"a03RB00001RISiXYAX","Mig_freee請求移行_株式会社LIXIL住宅研究所 リノベーション推進室_2026/06_INV-0000000106","a04RB00000kUAOUYA4","001RB00001VTraTYAT","2026/06","a00RB000024Ux4oYAC","2026-03-27","a00RB000024Vf21YAC","1"
"a03RB00001RISiiYAH","Mig_freee請求移行_コンチネンタルホーム株式会社_2026/06_INV-0000000125","a04RB00000kUAOzYAO","001RB00001VTqgHYAT","2026/06","a00RB00002Am2AiYAJ","2026-04-20","a00RB000024Vf2KYAS","1"
"a03RB00001RcABEYA3","東急株式会社_2026/07","a04RB00000kUANgYAO","001RB00001VTrs0YAD","2026/07","a00RB00002Am2BKYAZ","2026-03-20","","0"
"a03RB00001RcABFYA3","前田工務店_2026/07","a04RB00000kUANjYAO","001RB00001VTCYmYAP","2026/07","a00RB00002B5oLIYAZ","2026-03-20","","0"
"a03RB00001RcABWYA3","株式会社デザインアーク_2026/07","a04RB00000kUAOAYA4","001RB00001VTruAYAT","2026/07","a00RB000027lnMsYAI","2026-04-20","","0"
"a03RB00001RcABXYA3","株式会社アーキテクト・ディベロッパー（5月1日より帝国不動産株式会社）_2026/07","a04RB00000kUAOEYA4","001RB00001VTrtrYAD","2026/07","a00RB000024Ux4NYAS","2026-03-18","","0"
"a03RB00001RcABkYAN","株式会社LIXIL住宅研究所 リノベーション推進室_2026/07","a04RB00000kUAOUYA4","001RB00001VTraTYAT","2026/07","a00RB000024Ux4oYAC","2026-03-27","","0"
"a03RB00001RcABlYAN","株式会社LIXIL住宅研究所 リノベーション推進室_2026/07","a04RB00000kUAOUYA4","001RB00001VTraTYAT","2026/07","a00RB000024Ux4oYAC","2026-03-27","","0"
"a03RB00001RcAC6YAN","コンチネンタルホーム株式会社_2026/07","a04RB00000kUAOzYAO","001RB00001VTqgHYAT","2026/07","a00RB00002Am2AiYAJ","2026-04-20","","0"
"a03RB00001RcACIYA3","株式会社乃村工藝社  カルチャー・コミュニケーション推進本部_2026/07","a04RB00000kUAPIYA4","001RB00001VTCZZYA5","2026/07","a00RB00002Am2BAYAZ","2026-05-18","","0"
"a03RB00001Uj0rjYAB","a03RB00001Uj0rj","a04RB00000kUAO0YAO","001RB00001VTrmnYAD","2026/03","a00RB00002Am2BqYAJ","2026-07-20","","2"
"a03RB00001Uj0rkYAB","a03RB00001Uj0rk","a04RB00000kUAO0YAO","001RB00001VTrmnYAD","2026/03","a00RB00002Am2BqYAJ","2026-07-20","","2"
"a03RB00001Uj0rlYAB","a03RB00001Uj0rl","a04RB00000kUAO0YAO","001RB00001VTrmnYAD","2026/03","a00RB00002Am2BqYAJ","2026-07-20","","2"
"a03RB00001Uj0rxYAB","a03RB00001Uj0rx","a04RB00000kUANgYAO","001RB00001VTrs0YAD","2026/06","a00RB00002Am2BKYAZ","2026-03-20","a00RB000027fzNXYAY","1"
"a03RB00001Uj0sJYAR","a03RB00001Uj0sJ","a04RB00000kUAOjYAO","001RB00001VTqf7YAD","2026/04","a00RB00002B4i4HYAR","2026-07-20","a00RB00002Am2AgYAJ","1"
"a03RB00001UyZW3YAN","a03RB00001UyZW3","a04RB00000n5JdsYAE","001RB00001br9KKYAY","2026/06","a00RB00002B5oL6YAJ","2026-03-20","a00RB00002B2ejdYAB","1"
