Chunk,StartIndex,EndIndex,Requested,ExitCode,SuccessCount,SkippedCount,FailedCount,Status,Message
127,6301,6350,50,1,,,,ERROR,"sf.cmd : (node:4408) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\pa ckage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:4408) [EP...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM:"
128,6351,6400,50,1,,,,ERROR,"sf.cmd : (node:23368) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\p ackage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:23368) [E...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM"
129,6401,6450,50,1,,,,ERROR,"sf.cmd : (node:8664) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\pa ckage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:8664) [EP...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM:"
130,6451,6500,50,1,,,,ERROR,"sf.cmd : (node:28336) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\p ackage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:28336) [E...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM"
131,6501,6550,50,1,,,,ERROR,"sf.cmd : (node:30620) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\p ackage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:30620) [E...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM"
132,6551,6600,50,1,,,,ERROR,"sf.cmd : (node:21760) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\p ackage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:21760) [E...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM"
133,6601,6650,50,1,,,,ERROR,"sf.cmd : (node:16688) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\p ackage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:16688) [E...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM"
134,6651,6700,50,1,,,,ERROR,"sf.cmd : (node:5284) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\pa ckage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:5284) [EP...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM:"
135,6701,6750,50,1,,,,ERROR,"sf.cmd : (node:23756) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\p ackage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:23756) [E...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM"
136,6751,6800,50,1,,,,ERROR,"sf.cmd : (node:4620) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\pa ckage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:4620) [EP...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM:"
137,6801,6850,50,1,,,,ERROR,"sf.cmd : (node:6908) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\pa ckage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:6908) [EP...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM:"
138,6851,6900,50,1,,,,ERROR,"sf.cmd : (node:18696) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\p ackage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:18696) [E...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM"
139,6901,6950,50,1,,,,ERROR,"sf.cmd : (node:22156) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\p ackage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:22156) [E...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM"
140,6951,7000,50,1,,,,ERROR,"sf.cmd : (node:21964) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\p ackage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:21964) [E...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM"
141,7001,7050,50,1,,,,ERROR,"sf.cmd : (node:920) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\pac kage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:920) [EPE...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM: "
142,7051,7100,50,1,,,,ERROR,"sf.cmd : (node:740) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\pac kage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:740) [EPE...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM: "
143,7101,7150,50,1,,,,ERROR,"sf.cmd : (node:29440) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\p ackage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:29440) [E...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM"
144,7151,7200,50,1,,,,ERROR,"sf.cmd : (node:13536) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\p ackage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:13536) [E...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM"
145,7201,7250,50,1,,,,ERROR,"sf.cmd : (node:27744) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\p ackage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:27744) [E...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM"
146,7251,7300,50,1,,,,ERROR,"sf.cmd : (node:3840) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\pa ckage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:3840) [EP...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM:"
147,7301,7350,50,1,,,,ERROR,"sf.cmd : (node:11468) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\p ackage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:11468) [E...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM"
148,7351,7400,50,1,,,,ERROR,"sf.cmd : (node:18344) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\p ackage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:18344) [E...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM"
149,7401,7450,50,1,,,,ERROR,"sf.cmd : (node:15648) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\p ackage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:15648) [E...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM"
150,7451,7500,50,1,,,,ERROR,"sf.cmd : (node:11728) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\p ackage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:11728) [E...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM"
151,7501,7550,50,1,,,,ERROR,"sf.cmd : (node:19536) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\p ackage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:19536) [E...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM"
152,7551,7600,50,1,,,,ERROR,"sf.cmd : (node:1408) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\pa ckage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:1408) [EP...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM:"
153,7601,7639,39,1,,,,ERROR,"sf.cmd : (node:19100) [EPERM] Error: EPERM: operation not permitted, open 'C:\Users\ShuKawanami(川波嵩)\AppData\Local\sf\p ackage.json' 発生場所 行:26 文字:10 +   $out = & sf apex run --target-org prod --file $apexPath 2>&1 | Out- ... +          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~     + CategoryInfo          : NotSpecified: ((node:19100) [E...f\package.json':String) [], RemoteException     + FullyQualifiedErrorId : NativeCommandError   (Use `node --trace-warnings ...` to show where the warning was created) node:events:497       throw er; // Unhandled 'error' event       ^  Error: EPERM"
