SourceSheet,SourceRow,Date,Account,Contract,MonthlyName,Amount,ContractMRR,LiveMatchCount,LiveIds,LiveTotals,AmountMatch
【営業】Rendery 月別契約中MRR,465,2026/10/01,株式会社サンケイビル,CN-00000090,株式会社サンケイビル_2026/10,70000,70000,1,a03RB00001NswjIYAR,70000,True
【営業】Rendery 月別契約中MRR,466,2026/10/01,若築建設株式会社,CN-00000104,若築建設株式会社_2026/10,8000,8000,1,a03RB00001NswkEYAR,8000,True
【営業】Rendery 月別契約中MRR,467,2026/10/01,梅林建設株式会社,CN-00000107,梅林建設株式会社_2026/10,70000,70000,1,a03RB00001NswkSYAR,70000,True
【営業】Rendery 月別契約中MRR,470,2026/11/01,東急建設株式会社,CN-00000007,東急建設 ○独特の請求書式あり_2026/11,8000,8000,1,a03RB00001NswVrYAJ,8000,True
【営業】Rendery 月別契約中MRR,471,2026/11/01,株式会社石勝エクステリア,CN-00000072,株式会社石勝エクステリア_2026/11,100000,100000,1,a03RB00001NswhPYAR,100000,True
【営業】Rendery 月別契約中MRR,472,2026/11/01,ジーク株式会社,CN-00000075,ジーク株式会社_2026/11,70000,70000,1,a03RB00001NswhuYAB,70000,True
【営業】Rendery 月別契約中MRR,473,2026/11/01,日鉄興和不動産株式会社,CN-00000078,日鉄興和不動産株式会社_2026/11,140000,150000,1,a03RB00001NswiDYAR,140000,True
【営業】Rendery 月別契約中MRR,474,2026/11/01,株式会社石勝エクステリア,CN-00000079,株式会社石勝エクステリア(シングルサインオン分）_2026/11,30000,30000,1,a03RB00001NswiWYAR,30000,True
【営業】Rendery 月別契約中MRR,475,2026/11/01,株式会社 トーケン,CN-00000085,株式会社トーケン_2026/11,80000,80000,1,a03RB00001NswizYAB,80000,True
【営業】Rendery 月別契約中MRR,476,2026/11/01,株式会社サンケイビル,CN-00000090,株式会社サンケイビル_2026/11,70000,70000,1,a03RB00001NswjJYAR,70000,True
【営業】Rendery 月別契約中MRR,477,2026/11/01,若築建設株式会社,CN-00000104,若築建設株式会社_2026/11,8000,8000,1,a03RB00001NswkFYAR,8000,True
【営業】Rendery 月別契約中MRR,478,2026/11/01,梅林建設株式会社,CN-00000107,梅林建設株式会社_2026/11,70000,70000,1,a03RB00001NswkTYAR,70000,True
【営業】Rendery 月別契約中MRR,481,2026/12/01,東急建設株式会社,CN-00000007,東急建設 ○独特の請求書式あり_2026/12,8000,8000,1,a03RB00001NswVsYAJ,8000,True
【営業】Rendery 月別契約中MRR,482,2026/12/01,株式会社石勝エクステリア,CN-00000072,株式会社石勝エクステリア_2026/12,100000,100000,1,a03RB00001NswhQYAR,100000,True
【営業】Rendery 月別契約中MRR,483,2026/12/01,ジーク株式会社,CN-00000075,ジーク株式会社_2026/12,70000,70000,1,a03RB00001NswhvYAB,70000,True
【営業】Rendery 月別契約中MRR,484,2026/12/01,日鉄興和不動産株式会社,CN-00000078,日鉄興和不動産株式会社_2026/12,140000,150000,1,a03RB00001NswiEYAR,140000,True
【営業】Rendery 月別契約中MRR,485,2026/12/01,株式会社石勝エクステリア,CN-00000079,株式会社石勝エクステリア(シングルサインオン分）_2026/12,30000,30000,1,a03RB00001NswiXYAR,30000,True
【営業】Rendery 月別契約中MRR,486,2026/12/01,株式会社 トーケン,CN-00000085,株式会社トーケン_2026/12,80000,80000,1,a03RB00001Nswj0YAB,80000,True
【営業】Rendery 月別契約中MRR,487,2026/12/01,株式会社サンケイビル,CN-00000090,株式会社サンケイビル_2026/12,70000,70000,1,a03RB00001NswjKYAR,70000,True
【営業】Rendery 月別契約中MRR,488,2026/12/01,若築建設株式会社,CN-00000104,若築建設株式会社_2026/12,8000,8000,1,a03RB00001NswkGYAR,8000,True
【営業】Rendery 月別契約中MRR,489,2026/12/01,梅林建設株式会社,CN-00000107,梅林建設株式会社_2026/12,70000,70000,1,a03RB00001NswkUYAR,70000,True
【営業】Rendery 月別契約中MRR,492,2027/01/01,東急建設株式会社,CN-00000007,東急建設 ○独特の請求書式あり_2027/01,8000,8000,1,a03RB00001NswVtYAJ,8000,True
【営業】Rendery 月別契約中MRR,493,2027/01/01,株式会社石勝エクステリア,CN-00000072,株式会社石勝エクステリア_2027/01,100000,100000,1,a03RB00001NswhRYAR,100000,True
【営業】Rendery 月別契約中MRR,494,2027/01/01,ジーク株式会社,CN-00000075,ジーク株式会社_2027/01,70000,70000,1,a03RB00001NswhwYAB,70000,True
【営業】Rendery 月別契約中MRR,495,2027/01/01,日鉄興和不動産株式会社,CN-00000078,日鉄興和不動産株式会社_2027/01,140000,150000,1,a03RB00001NswiFYAR,140000,True
【営業】Rendery 月別契約中MRR,496,2027/01/01,株式会社石勝エクステリア,CN-00000079,株式会社石勝エクステリア(シングルサインオン分）_2027/01,30000,30000,1,a03RB00001NswiYYAR,30000,True
【営業】Rendery 月別契約中MRR,497,2027/01/01,株式会社 トーケン,CN-00000085,株式会社トーケン_2027/01,80000,80000,1,a03RB00001Nswj1YAB,80000,True
【営業】Rendery 月別契約中MRR,498,2027/01/01,株式会社サンケイビル,CN-00000090,株式会社サンケイビル_2027/01,70000,70000,1,a03RB00001NswjLYAR,70000,True
【営業】Rendery 月別契約中MRR,499,2027/01/01,若築建設株式会社,CN-00000104,若築建設株式会社_2027/01,8000,8000,1,a03RB00001NswkHYAR,8000,True
【営業】Rendery 月別契約中MRR,500,2027/01/01,梅林建設株式会社,CN-00000107,梅林建設株式会社_2027/01,70000,70000,1,a03RB00001NswkVYAR,70000,True
【営業】Rendery 月別契約中MRR,503,2027/02/01,東急建設株式会社,CN-00000007,東急建設 ○独特の請求書式あり_2027/02,8000,8000,1,a03RB00001NswVuYAJ,8000,True
【営業】Rendery 月別契約中MRR,504,2027/02/01,株式会社石勝エクステリア,CN-00000072,株式会社石勝エクステリア_2027/02,100000,100000,1,a03RB00001NswhSYAR,100000,True
【営業】Rendery 月別契約中MRR,505,2027/02/01,日鉄興和不動産株式会社,CN-00000078,日鉄興和不動産株式会社_2027/02,140000,150000,1,a03RB00001NswiGYAR,140000,True
【営業】Rendery 月別契約中MRR,506,2027/02/01,株式会社石勝エクステリア,CN-00000079,株式会社石勝エクステリア(シングルサインオン分）_2027/02,30000,30000,1,a03RB00001NswiZYAR,30000,True
【営業】Rendery 月別契約中MRR,507,2027/02/01,株式会社 トーケン,CN-00000085,株式会社トーケン_2027/02,80000,80000,1,a03RB00001Nswj2YAB,80000,True
【営業】Rendery 月別契約中MRR,508,2027/02/01,株式会社サンケイビル,CN-00000090,株式会社サンケイビル_2027/02,70000,70000,1,a03RB00001NswjMYAR,70000,True
【営業】Rendery 月別契約中MRR,509,2027/02/01,若築建設株式会社,CN-00000104,若築建設株式会社_2027/02,8000,8000,1,a03RB00001NswkIYAR,8000,True
【営業】Rendery 月別契約中MRR,510,2027/02/01,梅林建設株式会社,CN-00000107,梅林建設株式会社_2027/02,70000,70000,1,a03RB00001NswkWYAR,70000,True
重複削除分,4,2026/08/01,サンフロンティア不動産株式会社,CN-00000003,サンフロンティア不動産株式会社_2026/08,64000,64000,1,a03RB00001STmGpYAL,64000,True
重複削除分,5,2026/08/01,東急株式会社,CN-00000006,東急株式会社_2026/08,11000,11000,1,a03RB00001STmGqYAL,11000,True
重複削除分,6,2026/08/01,東急建設株式会社,CN-00000007,東急建設 ○独特の請求書式あり_2026/08,8000,8000,1,a03RB00001NswVoYAJ,8000,True
重複削除分,7,2026/08/01,株式会社フロンティアコンサルティング,CN-00000008,株式会社フロンティアコンサルティング_2026/08,550000,550000,1,a03RB00001STmGrYAL,550000,True
重複削除分,8,2026/08/01,株式会社前田工務店,CN-00000009,前田工務店_2026/08,8000,8000,1,a03RB00001STmGsYAL,8000,True
重複削除分,9,2026/08/01,株式会社ムゲンエステート,CN-00000012,ムゲンエステート_2026/08,8000,8000,1,a03RB00001STmGtYAL,8000,True
重複削除分,10,2026/08/01,株式会社TRIAD,CN-00000022,株式会社TRIAD_2026/08,8000,8000,1,a03RB00001STmGwYAL,8000,True
重複削除分,11,2026/08/01,戸田建設株式会社,CN-00000026,戸田建設(設計部:月額)_2026/08,55000,55000,1,a03RB00001STmGyYAL,55000,True
重複削除分,12,2026/08/01,47内装株式会社,CN-00000027,47内装株式会社_2026/08,55000,55000,1,a03RB00001STmGzYAL,55000,True
重複削除分,13,2026/08/01,ANAスカイビルサービス株式会社,CN-00000028,ANAスカイビルサービス株式会社　※郵送希望_2026/08,16000,16000,1,a03RB00001STmH0YAL,16000,True
重複削除分,14,2026/08/01,吉村紳 一級建築士事務所,CN-00000033,吉村紳　一級建築士事務所_2026/08,8000,8000,1,a03RB00001STmH1YAL,8000,True
重複削除分,15,2026/08/01,株式会社アーキテクト・ディベロッパー,CN-00000040,株式会社アーキテクト・ディベロッパー（5月1日より帝国不動産株式会社）_2026/08,48000,48000,1,a03RB00001STmH3YAL,48000,True
重複削除分,16,2026/08/01,野原グループ株式会社,CN-00000041,野原グループ株式会社_2026/08,8000,8000,1,a03RB00001STmH4YAL,8000,True
重複削除分,17,2026/08/01,JOA株式会社,CN-00000053,JOA株式会社_2026/08,55000,55000,1,a03RB00001STmH9YAL,55000,True
重複削除分,18,2026/08/01,三井不動産レジデンシャルリース株式会社,CN-00000055,三井不動産レジデンシャルリース株式会社(ソリューション推進部)_2026/08,132000,132000,1,a03RB00001STmHAYA1,132000,True
重複削除分,19,2026/08/01,株式会社大塚商会,CN-00000063,大塚商会（大和財宅）_2026/08,88000,88000,1,a03RB00001NswgNYAR,88000,True
重複削除分,20,2026/08/01,三越伊勢丹プロパティ・デザイン株式会社,CN-00000067,株式会社三越伊勢丹プロパティデザイン_2026/08,48000,48000,1,a03RB00001STmHFYA1,48000,True
重複削除分,21,2026/08/01,豊通ファシリティーズ株式会社,CN-00000068,豊通ファシリティーズ株式会社　建築・設計部_2026/08,16000,16000,1,a03RB00001STmHGYA1,16000,True
重複削除分,22,2026/08/01,フロンヴィルホームズ名古屋株式会社,CN-00000069,a03RB00001Ygjeg,8000,8000,1,a03RB00001YgjegYAB,8000,True
重複削除分,23,2026/08/01,三菱地所レジデンス株式会社,CN-00000071,a03RB00001Ygjeh,48000,16000,1,a03RB00001YgjehYAB,48000,True
重複削除分,24,2026/08/01,株式会社石勝エクステリア,CN-00000072,株式会社石勝エクステリア_2026/08,100000,100000,1,a03RB00001NswhMYAR,100000,True
重複削除分,25,2026/08/01,ジーク株式会社,CN-00000075,ジーク株式会社_2026/08,70000,70000,1,a03RB00001NswhrYAB,70000,True
重複削除分,26,2026/08/01,株式会社アールシーコア,CN-00000076,株式会社アールシーコア_2026/08,150000,150000,1,a03RB00001STmHHYA1,150000,True
重複削除分,27,2026/08/01,株式会社 錢高組,CN-00000077,株式会社錢高組_2026/08,24000,24000,1,a03RB00001STmHIYA1,24000,True
重複削除分,28,2026/08/01,日鉄興和不動産株式会社,CN-00000078,日鉄興和不動産株式会社_2026/08,140000,150000,1,a03RB00001NswiAYAR,140000,True
重複削除分,29,2026/08/01,株式会社石勝エクステリア,CN-00000079,株式会社石勝エクステリア(シングルサインオン分）_2026/08,30000,30000,1,a03RB00001NswiTYAR,30000,True
重複削除分,30,2026/08/01,株式会社アールシーコア,CN-00000080,株式会社アールシーコア(セキュリティオプション月額）_2026/08,100000,100000,1,a03RB00001STmHJYA1,100000,True
重複削除分,31,2026/08/01,Phantom株式会社,CN-00000081,Phantom株式会社_2026/08,16000,16000,1,a03RB00001STmHKYA1,16000,True
重複削除分,32,2026/08/01,株式会社 トーケン,CN-00000085,株式会社トーケン_2026/08,80000,80000,1,a03RB00001NswiwYAB,80000,True
重複削除分,33,2026/08/01,花菱不動産株式会社,CN-00000086,花菱不動産株式会社_2026/08,16000,16000,1,a03RB00001STmHNYA1,16000,True
重複削除分,34,2026/08/01,柏井建設 株式会社,CN-00000088,柏井建設株式会社_2026/08,75000,75000,1,a03RB00001STmHPYA1,75000,True
重複削除分,35,2026/08/01,株式会社紀伊國屋書店,CN-00000089,株式会社紀伊國屋書店_2026/08,40000,40000,1,a03RB00001STmHQYA1,40000,True
重複削除分,36,2026/08/01,株式会社サンケイビル,CN-00000090,株式会社サンケイビル_2026/08,70000,70000,1,a03RB00001NswjGYAR,70000,True
重複削除分,37,2026/08/01,三井住友建設株式会社,CN-00000091,三井住友建設株式会社_2026/08,8000,8000,1,a03RB00001STmHRYA1,8000,True
重複削除分,38,2026/08/01,Asplead株式会社,CN-00000092,Asplead株式会社_2026/08,16000,16000,1,a03RB00001STmHSYA1,16000,True
重複削除分,39,2026/08/01,株式会社スタイルテック総合計画,CN-00000093,スタイルテック総合計画_2026/08,75000,75000,1,a03RB00001STmHTYA1,75000,True
重複削除分,40,2026/08/01,株式会社ecoaハウス,CN-00000094,株式会社ecoaハウス_2026/08,75000,75000,1,a03RB00001STmHUYA1,75000,True
重複削除分,41,2026/08/01,株式会社ドムコス,CN-00000095,株式会社ドムコス_2026/08,8000,8000,1,a03RB00001STmHVYA1,8000,True
重複削除分,42,2026/08/01,株式会社フィールド・デザイン・アーキテクツ一級建築士事務所,CN-00000098,フィールド・デザイン・アーキテクツ一級建築士事務所_2026/08,8000,8000,1,a03RB00001STmHYYA1,8000,True
重複削除分,43,2026/08/01,株式会社ルミネ,CN-00000099,株式会社ルミネ_2026/08,8000,8000,1,a03RB00001STmHZYA1,8000,True
重複削除分,44,2026/08/01,株式会社安井建築設計事務所,CN-00000102,株式会社安井建築設計事務所_2026/08,8000,8000,1,a03RB00001STmHaYAL,8000,True
重複削除分,45,2026/08/01,株式会社ジョイフル本田,CN-00000103,株式会社ジョイフル本田（Pro１アカウント）_2026/08,8000,8000,1,a03RB00001STmHbYAL,8000,True
重複削除分,46,2026/08/01,若築建設株式会社,CN-00000104,若築建設株式会社_2026/08,8000,8000,1,a03RB00001NswkCYAR,8000,True
重複削除分,47,2026/08/01,西日本旅客鉄道株式会社,CN-00000105,西日本旅客鉄道株式会社 ビジネスデザイン部　JCLaaS事業部_2026/08,8000,8000,1,a03RB00001STmHcYAL,8000,True
重複削除分,48,2026/08/01,株式会社乃村工藝社,CN-00000106,株式会社乃村工藝社  カルチャー・コミュニケーション推進本部_2026/08,32000,32000,1,a03RB00001STmHdYAL,32000,True
重複削除分,49,2026/08/01,梅林建設株式会社,CN-00000107,梅林建設株式会社_2026/08,70000,70000,1,a03RB00001NswkQYAR,70000,True
重複削除分,50,2026/08/01,株式会社デザインアーク,CN-00000108,株式会社デザインアーク　東京本店　東京スペースソリューション第１営業所_2026/08,30000,30000,1,a03RB00001STmHeYAL,30000,True
重複削除分,51,2026/08/01,株式会社デザインアーク,CN-00000108,a03RB00001Ygjem,165000,30000,1,a03RB00001YgjemYAB,165000,True
重複削除分,52,2026/08/01,株式会社エリオクリエイト,CN-00000111,株式会社エリオクリエイト_2026/08,96000,8000,1,a03RB00001X5x2NYAR,96000,True
重複削除分,53,2026/08/01,創建ホーム株式会社,CN-00000112,株式会社創建ホーム_2026/08,1008000,84000,1,a03RB00001X5x2OYAR,1008000,True
重複削除分,54,2026/08/01,野村不動産株式会社,CN-00000191,野村不動産株式会社　商業事業本部_2026/08,140000,198000,2,a03RB00001X5x2QYAR|a03RB00001X5x2SYAR,140000|140000,False
重複削除分,55,2026/08/01,野村不動産株式会社,CN-00000191,野村不動産株式会社　商業事業本部_2026/08,30000,198000,1,a03RB00001X5x2RYAR,30000,True
重複削除分,56,2026/08/01,コンチネンタルホーム株式会社,CN-00000196,コンチネンタルホーム株式会社_2026-07-01_2026/08,40000,40000,1,a03RB00001X5x2TYAR,40000,True
重複削除分,57,2026/08/01,アイリスオーヤマ株式会社(空間デザイン部),CN-00000200,アイリスオーヤマ株式会社(空間デザイン部) [OLD] Rendery Enterpriseプラン(2025年9月まで) Freee自動請求契約_2026/08,11000,11000,1,a03RB00001X5x2UYAR,11000,True
重複削除分,58,2026/08/01,アイリスオーヤマ株式会社(ストアソリューション営業部ストアデザインチーム),CN-00000201,アイリスオーヤマ株式会社(ストアソリューション営業部ストアデザインチーム) [OLD] Rendery Enterpriseプラン(2025年9月まで) Fre,44000,44000,1,a03RB00001X5x2VYAR,44000,True
重複削除分,59,2026/08/01,九州旅客鉄道株式会社(博多設備区),CN-00000202,九州旅客鉄道株式会社(博多設備区) Rendery Proプラン Freee自動請求契約_2026/08,8000,8000,1,a03RB00001X5x2WYAR,8000,True
重複削除分,60,2026/08/01,九州旅客鉄道株式会社(建設工事部施設課),CN-00000203,九州旅客鉄道株式会社(建設工事部施設課) Rendery Proプラン Freee自動請求契約_2026/08,8000,8000,1,a03RB00001X5x2XYAR,8000,True
重複削除分,61,2026/08/01,東急リゾーツ＆ステイ株式会社,CN-00000204,東急リゾーツ＆ステイ株式会社 [OLD] Rendery Enterpriseプラン(2025年9月まで) Freee自動請求契約_2026/08,44000,44000,1,a03RB00001X5x2YYAR,44000,True
重複削除分,62,2026/08/01,九州旅客鉄道株式会社(開発工事部),CN-00000205,九州旅客鉄道株式会社(開発工事部) Rendery Proプラン Freee自動請求契約_2026/08,8000,8000,1,a03RB00001X5x2ZYAR,8000,True
重複削除分,63,2026/08/01,株式会社ＬＩＸＩＬ住宅研究所,CN-00000206,株式会社ＬＩＸＩＬ住宅研究所 Rendery Proプラン Freee自動請求契約_2026/08,8000,8000,1,a03RB00001X5x2aYAB,8000,True
重複削除分,64,2026/08/01,近鉄不動産株式会社,CN-00000207,近鉄不動産株式会社 Rendery Enterpriseプラン Freee自動請求契約_2026/08,100000,195000,1,a03RB00001X5x2bYAB,100000,True
重複削除分,65,2026/08/01,近鉄不動産株式会社,CN-00000207,近鉄不動産株式会社 Rendery Enterpriseプラン Freee自動請求契約_2026/08,195000,195000,1,a03RB00001X5x2cYAB,195000,True
重複削除分,66,2026/08/01,株式会社JR東日本建築設計,CN-00000211,株式会社JR東日本建築設計 Rendery Proプラン Freee自動請求契約_2026/08,8000,8000,1,a03RB00001X5x2hYAB,8000,True
重複削除分,67,2026/08/01,三菱地所株式会社(DX推進部),CN-00000212,三菱地所株式会社(DX推進部) Rendery Proプラン Freee自動請求契約_2026/08,16000,16000,1,a03RB00001X5x2iYAB,16000,True
重複削除分,68,2026/08/01,株式会社デザインアーク（東京スペースソリューション第１営業所）,CN-00000214,株式会社デザインアーク（東京スペースソリューション第１営業所） Rendery Enterpriseプラン Freee自動請求契約_2026/08,30000,30000,1,a03RB00001X5x2lYAB,30000,True
重複削除分,69,2026/08/01,合同会社小島屋,CN-00000215,合同会社小島屋 Rendery Proプラン Freee自動請求契約_2026/08,8000,8000,1,a03RB00001X5x2mYAB,8000,True
重複削除分,70,2026/08/01,株式会社コスモスイニシア（流通事業部）,CN-00000216,株式会社コスモスイニシア（流通事業部） Rendery Enterpriseプラン Freee自動請求契約_2026/08,150000,150000,1,a03RB00001X5x2nYAB,150000,True
重複削除分,71,2026/08/01,柏井建設株式会社,CN-00000217,柏井建設株式会社 Rendery Enterpriseプラン Freee自動請求契約_2026/08,75000,75000,1,a03RB00001X5x2oYAB,75000,True
重複削除分,72,2026/08/01,インフィニティ株式会社,CN-00000220,インフィニティ株式会社 Rendery Proプラン Freee自動請求契約_2026/08,8000,8000,1,a03RB00001X5x2rYAB,8000,True
重複削除分,73,2026/08/01,帝国不動産株式会社,CN-00000221,帝国不動産株式会社 Rendery Proプラン Freee自動請求契約_2026/08,48000,48000,1,a03RB00001X5x2sYAB,48000,True
重複削除分,74,2026/08/01,アイリスチトセ株式会社,CN-00000222,アイリスチトセ株式会社 [OLD] Rendery Enterpriseプラン(2025年9月まで) Freee自動請求契約_2026/08,77000,77000,1,a03RB00001X5x2tYAB,77000,True
重複削除分,75,2026/08/01,三井不動産レジデンシャルリース株式会社(ソリューション推進部),CN-00000225,三井不動産レジデンシャルリース株式会社(ソリューション推進部) [OLD] Rendery Enterpriseプラン(2025年9月まで) Freee自動請求,132000,132000,1,a03RB00001X5x2wYAB,132000,True
重複削除分,76,2026/08/01,株式会社三越伊勢丹プロパティ・デザイン,CN-00000226,株式会社三越伊勢丹プロパティ・デザイン Rendery Proプラン Freee自動請求契約_2026/08,48000,48000,1,a03RB00001X5x2xYAB,48000,True
重複削除分,77,2026/08/01,株式会社錢高組,CN-00000227,株式会社錢高組 Rendery Proプラン Freee自動請求契約_2026/08,24000,24000,1,a03RB00001X5x2yYAB,24000,True
重複削除分,78,2026/08/01,株式会社ワンズ・レーニア,CN-00000228,株式会社ワンズ・レーニア Rendery Enterpriseプラン Freee自動請求契約_2026/08,75000,75000,1,a03RB00001X5x2zYAB,75000,True
重複削除分,79,2026/08/01,株式会社パインウェル,CN-00000234,株式会社パインウェル Rendery Proプラン Freee自動請求契約_2026/08,8000,8000,1,a03RB00001X5x31YAB,8000,True
重複削除分,80,2026/08/01,大東建託株式会社,CN-00000235,大東建託株式会社 [OLD] Rendery Enterpriseプラン(2025年9月まで) Freee自動請求契約_2026/08,132000,132000,1,a03RB00001X5x32YAB,132000,True
重複削除分,81,2026/08/01,矢作建設工業株式会社,CN-00000240,a03RB00001Zs85b,70000,,1,a03RB00001Zs85bYAB,70000,True
重複削除分,82,2026/08/01,株式会社フォーデック,CN-00000242,株式会社フォーデック Rendery Proプラン Freee自動請求契約_2026/08,8000,8000,1,a03RB00001X5x33YAB,8000,True
重複削除分,83,2026/08/01,株式会社アールシーコア,CN-00000248,a03RB00001Ygjee,100000,,1,a03RB00001YgjeeYAB,100000,True
重複削除分,84,2026/08/01,株式会社アールシーコア,CN-00000248,a03RB00001Ygjef,150000,,1,a03RB00001YgjefYAB,150000,True
